wi0,wi1,wi2,wi3,wi4,wi5,wi6,wi7,wi8,wi9,wi10,wi11,wi12,wi13,wi14,wi15,wi16,wi17,wi18,wi19,wi20,wi21,wi22,wi23,wi24,wi25,wi26,wi27,wi28,wi29,wi30,wi31,wi32,wi33,wi34,wi35,wi36,wi37,wi38,wi39,wi40,wi41,wi42,wi43,wi44,wi45,wi46,wi47,wi48,wi49,wi50,wi51,wi52,wi53,wi54,wi55,wi56,wi57,wi58,wi59,wi60,wi61,wi62,wi63,wi64,wi65,wi66,wi67,wi68,wi69,wi70,wi71,wi72,wi73,wi74,wi75,wi76,wi77,wi78,wi79,wi80,wi81,wi82,wi83,wi84,wi85,wi86,wi87,wi88,wi89,wi90,wi91,wi92,wi93,wi94,wi95,wi96,wi97,wi98,wi99,wi100,wi101,wi102,wi103,wi104,wi105,wi106,wi107,wi108,wi109,wi110,wi111,wi112,wi113,wi114,wi115,wi116,wi117,wi118,wi119,wi120
0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,15.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,5.0,0.0,24.0,0.0,1.0,2.0,6.0,4.0,0.0,0.0,9.0,2.0,5.0,2.0,1.0,4.0,4.0,8.0,2.0,4.0,1.0,5.0,9.0,2.0,18.0,16.0,12.0,3.0,4.0,3.0,4.0,7.0,15.0,198.0,13.0,166.0,41.0,42.0,87.0,33.0,5.0,10.0,7.0,20.0,19.0,24.0,171.0,185.0,135.0,67.0,98.0,22.0,5.0,3.0,15.0,38.0,47.0,66.0,96.0,132.0,44.0,24.0,13.0,0.0,7.0,15.0,74.0,34.0,36.0,32.0,4.0,0.0,0.0,3.0,5.0,6.0,32.0,52.0,74.0,69.0,12.0,3.0,2.0,0.0,0.0,2.0,6.0,22.0,24.0,27.0,11.0,28.0,3.0,0.0,4.0,11.0
0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,6.0,3.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,4.0,49.0,2.0,45.0,12.0,18.0,16.0,4.0,3.0,2.0,3.0,8.0,9.0,6.0,43.0,51.0,28.0,20.0,19.0,10.0,3.0,1.0,4.0,12.0,15.0,22.0,26.0,46.0,11.0,2.0,4.0,2.0,1.0,3.0,16.0,13.0,9.0,14.0,6.0,2.0,0.0,0.0,2.0,0.0,9.0,9.0,20.0,22.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,14.0,0.0,11.0,2.0,0.0,3.0,4.0,0.0,0.0,4.0,1.0,0.0,2.0,8.0,11.0,5.0,6.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,3.0,2.0,6.0,4.0,3.0,2.0,0.0,0.0,1.0,5.0,2.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,6.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,30.0,3.0,23.0,7.0,4.0,2.0,4.0,0.0,3.0,1.0,6.0,2.0,8.0,26.0,22.0,6.0,7.0,3.0,0.0,0.0,0.0,3.0,8.0,8.0,4.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,8.0,33.0,15.0,7.0,1.0,2.0,6.0,1.0,0.0,4.0,0.0,0.0,7.0,15.0,8.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,2.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,9.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,6.0,3.0,7.0,3.0,5.0,1.0,0.0,0.0,3.0,3.0,5.0,87.0,10.0,66.0,12.0,25.0,14.0,10.0,1.0,3.0,7.0,20.0,12.0,14.0,45.0,54.0,22.0,16.0,20.0,7.0,5.0,6.0,8.0,26.0,25.0,25.0,22.0,28.0,7.0,8.0,1.0,6.0,1.0,18.0,67.0,37.0,32.0,19.0,11.0,18.0,15.0,1.0,5.0,0.0,0.0,5.0,35.0,27.0,11.0,5.0,28.0,5.0,2.0,2.0,0.0,0.0,0.0,5.0,9.0,11.0,2.0,6.0,2.0,1.0
0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,7.0,2.0,13.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,2.0,2.0,6.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,7.0,13.0,7.0,2.0,0.0,0.0,1.0,2.0,3.0,7.0,136.0,19.0,106.0,18.0,35.0,15.0,7.0,5.0,4.0,6.0,29.0,21.0,22.0,203.0,121.0,57.0,34.0,27.0,6.0,12.0,2.0,13.0,41.0,44.0,33.0,38.0,60.0,26.0,3.0,2.0,7.0,7.0,18.0,68.0,42.0,51.0,24.0,22.0,23.0,31.0,4.0,5.0,0.0,0.0,1.0,10.0,34.0,28.0,7.0,28.0,2.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,20.0,11.0,4.0,7.0,2.0
0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,9.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,3.0,0.0,5.0,9.0,5.0,8.0,5.0,7.0,2.0,3.0,0.0,4.0,4.0,5.0,135.0,14.0,131.0,18.0,19.0,24.0,18.0,3.0,14.0,12.0,29.0,25.0,29.0,115.0,129.0,41.0,23.0,23.0,4.0,11.0,10.0,16.0,34.0,52.0,58.0,39.0,56.0,17.0,4.0,4.0,5.0,5.0,17.0,71.0,30.0,51.0,31.0,15.0,14.0,18.0,1.0,8.0,0.0,24.0,6.0,0.0,29.0,22.0,6.0,25.0,8.0,1.0,4.0,9.0,6.0,0.0,0.0,0.0,10.0,7.0,5.0,2.0,2.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,10.0,32.0,4.0,4.0,14.0,3.0,4.0,2.0,2.0,5.0,6.0,9.0,42.0,31.0,7.0,8.0,5.0,4.0,0.0,0.0,8.0,8.0,10.0,10.0,7.0,16.0,6.0,0.0,1.0,0.0,3.0,3.0,22.0,7.0,4.0,7.0,12.0,6.0,5.0,0.0,2.0,0.0,4.0,3.0,2.0,1.0,5.0,6.0,8.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0
0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,9.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,12.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,3.0,5.0,0.0,3.0,1.0,1.0,1.0,1.0,12.0,3.0,15.0,6.0,3.0,2.0,2.0,0.0,3.0,6.0,8.0,100.0,17.0,117.0,16.0,16.0,29.0,17.0,6.0,4.0,5.0,16.0,14.0,18.0,112.0,95.0,43.0,46.0,21.0,13.0,1.0,3.0,8.0,16.0,29.0,32.0,42.0,80.0,11.0,4.0,1.0,0.0,0.0,12.0,52.0,31.0,41.0,33.0,26.0,22.0,22.0,0.0,3.0,1.0,16.0,25.0,23.0,8.0,2.0,1.0,22.0,6.0,2.0,1.0,6.0,21.0,8.0,11.0,0.0,0.0,0.0,0.0,11.0,4.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,4.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,6.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,39.0,4.0,47.0,6.0,14.0,16.0,6.0,1.0,0.0,2.0,10.0,6.0,9.0,53.0,46.0,20.0,9.0,25.0,4.0,1.0,1.0,2.0,9.0,9.0,19.0,19.0,35.0,8.0,7.0,2.0,1.0,1.0,5.0,16.0,10.0,15.0,17.0,10.0,17.0,5.0,1.0,1.0,1.0,5.0,13.0,12.0,8.0,1.0,0.0,11.0,4.0,0.0,0.0,2.0,8.0,3.0,8.0,2.0,0.0,0.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,29.0,3.0,17.0,5.0,9.0,12.0,5.0,2.0,2.0,0.0,2.0,4.0,3.0,16.0,28.0,13.0,11.0,8.0,2.0,0.0,1.0,1.0,6.0,3.0,4.0,17.0,20.0,13.0,2.0,1.0,0.0,0.0,2.0,6.0,4.0,8.0,9.0,12.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,10.0,14.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,5.0,29.0,2.0,25.0,5.0,7.0,16.0,4.0,0.0,2.0,1.0,2.0,5.0,3.0,39.0,28.0,19.0,13.0,11.0,3.0,0.0,0.0,2.0,7.0,9.0,10.0,24.0,22.0,15.0,1.0,0.0,0.0,0.0,1.0,13.0,12.0,4.0,9.0,8.0,7.0,2.0,2.0,1.0,0.0,3.0,11.0,6.0,15.0,10.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,6.0,2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,8.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0,3.0,34.0,4.0,26.0,3.0,15.0,3.0,5.0,1.0,0.0,0.0,7.0,2.0,14.0,11.0,28.0,14.0,3.0,9.0,2.0,0.0,0.0,2.0,7.0,11.0,6.0,10.0,17.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,11.0,6.0,14.0,15.0,5.0,1.0,2.0,2.0,7.0,3.0,5.0,6.0,9.0,5.0,15.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0
