wi0,wi1,wi2,wi3,wi4,wi5,wi6,wi7,wi8,wi9,wi10,wi11,wi12,wi13,wi14,wi15,wi16,wi17,wi18,wi19,wi20,wi21,wi22,wi23,wi24,wi25,wi26,wi27,wi28,wi29,wi30,wi31,wi32,wi33,wi34,wi35,wi36,wi37,wi38,wi39,wi40,wi41,wi42,wi43,wi44,wi45,wi46,wi47,wi48,wi49,wi50,wi51,wi52,wi53,wi54,wi55,wi56,wi57,wi58,wi59,wi60,wi61,wi62,wi63,wi64,wi65,wi66,wi67,wi68,wi69,wi70,wi71,wi72,wi73,wi74,wi75,wi76,wi77,wi78,wi79,wi80,wi81,wi82,wi83,wi84,wi85,wi86,wi87,wi88,wi89,wi90,wi91,wi92,wi93,wi94,wi95,wi96,wi97,wi98,wi99,wi100,wi101,wi102,wi103,wi104,wi105,wi106,wi107,wi108,wi109,wi110,wi111,wi112,wi113,wi114,wi115,wi116,wi117,wi118,wi119,wi120,wi121,wi122,wi123,wi124,wi125,wi126,wi127,wi128,wi129,wi130,wi131,wi132,wi133,wi134,wi135,wi136,wi137,wi138,wi139,wi140,wi141,wi142,wi143,wi144,wi145,wi146,wi147,wi148,wi149,wi150,wi151,wi152,wi153,wi154,wi155,wi156,wi157,wi158,wi159,wi160,wi161,wi162,wi163,wi164,wi165,wi166,wi167,wi168
0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,9.0,1.0,2.0,1.0,9.0,5.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,4.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,14.0,6.0,0.0,3.0,0.0,4.0,2.0,3.0,4.0,1.0,2.0,7.0,9.0,1.0,15.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,14.0,7.0,14.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,35.0,2.0,93.0,43.0,22.0,21.0,0.0,1.0,6.0,5.0,3.0,4.0,1.0,14.0,17.0,20.0,27.0,57.0,65.0,33.0,29.0,5.0,20.0,1.0,0.0,1.0,4.0,2.0,12.0,8.0,12.0,19.0,7.0,15.0,6.0,1.0,4.0,2.0,0.0,7.0,16.0,17.0,22.0,16.0,52.0,8.0,14.0,16.0,3.0,0.0,0.0,1.0,25.0,11.0,17.0,9.0,10.0,30.0,1.0,6.0,7.0,1.0,3.0,0.0,1.0,0.0,4.0,5.0,9.0,3.0,2.0,1.0,0.0,5.0,4.0,1.0
0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,19.0,1.0,0.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,9.0,1.0,1.0,4.0,12.0,1.0,0.0,0.0,12.0,10.0,10.0,5.0,2.0,1.0,4.0,1.0,2.0,11.0,9.0,2.0,0.0,5.0,7.0,10.0,18.0,77.0,12.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,6.0,22.0,16.0,9.0,9.0,5.0,0.0,0.0,0.0,1.0,5.0,8.0,7.0,18.0,2.0,95.0,46.0,55.0,140.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,6.0,13.0,29.0,31.0,49.0,101.0,42.0,45.0,13.0,34.0,6.0,3.0,1.0,6.0,4.0,14.0,14.0,8.0,26.0,20.0,35.0,15.0,1.0,3.0,6.0,1.0,10.0,16.0,43.0,27.0,23.0,55.0,39.0,24.0,46.0,4.0,1.0,1.0,0.0,32.0,9.0,23.0,11.0,9.0,23.0,3.0,14.0,10.0,8.0,3.0,0.0,2.0,2.0,2.0,10.0,10.0,0.0,8.0,7.0,0.0,1.0,4.0,0.0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,8.0,2.0,0.0,0.0,1.0,6.0,4.0,0.0,4.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,3.0,1.0,0.0,7.0,6.0,1.0,0.0,1.0,4.0,4.0,5.0,8.0,0.0,0.0,6.0,2.0,1.0,0.0,6.0,1.0,1.0,5.0,2.0,8.0,10.0,63.0,24.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,6.0,7.0,4.0,10.0,16.0,1.0,0.0,0.0,0.0,10.0,5.0,4.0,16.0,8.0,72.0,17.0,25.0,113.0,26.0,0.0,0.0,0.0,13.0,0.0,4.0,7.0,9.0,27.0,25.0,21.0,40.0,57.0,34.0,11.0,21.0,6.0,1.0,1.0,4.0,4.0,16.0,20.0,7.0,20.0,19.0,20.0,20.0,10.0,1.0,3.0,5.0,4.0,10.0,35.0,23.0,16.0,23.0,25.0,16.0,51.0,3.0,1.0,0.0,0.0,12.0,5.0,14.0,13.0,6.0,16.0,2.0,13.0,11.0,2.0,3.0,0.0,0.0,8.0,5.0,7.0,4.0,0.0,3.0,4.0,0.0,2.0,5.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,16.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,14.0,7.0,8.0,37.0,23.0,4.0,6.0,0.0,1.0,2.0,0.0,2.0,1.0,10.0,7.0,2.0,13.0,11.0,21.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,8.0,4.0,2.0,5.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,3.0,8.0,11.0,9.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,8.0,8.0,2.0,3.0,6.0,0.0,1.0,0.0,3.0,0.0,3.0,4.0,13.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,1.0,7.0,2.0,3.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,6.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,4.0,2.0,0.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,5.0,2.0,4.0,0.0,6.0,10.0,0.0,3.0,0.0,1.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0,12.0,7.0,5.0,6.0,39.0,10.0,7.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,12.0,5.0,6.0,7.0,13.0,4.0,12.0,14.0,2.0,0.0,0.0,0.0,3.0,9.0,79.0,21.0,23.0,59.0,35.0,17.0,16.0,2.0,4.0,0.0,0.0,7.0,8.0,12.0,15.0,10.0,43.0,25.0,29.0,4.0,1.0,2.0,1.0,0.0,7.0,9.0,11.0,3.0,2.0,17.0,7.0,3.0,1.0,0.0,0.0,2.0,2.0,5.0,10.0,19.0,26.0,6.0,16.0,9.0,2.0,13.0,0.0,0.0,2.0,1.0,18.0,3.0,11.0,2.0,7.0,11.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,4.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,2.0,0.0,8.0,2.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,1.0,7.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,4.0,13.0,82.0,14.0,12.0,8.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,10.0,5.0,10.0,4.0,11.0,13.0,2.0,0.0,0.0,0.0,1.0,4.0,91.0,45.0,23.0,87.0,75.0,15.0,14.0,4.0,6.0,1.0,1.0,5.0,8.0,30.0,28.0,27.0,45.0,40.0,22.0,9.0,7.0,3.0,1.0,0.0,6.0,5.0,5.0,11.0,3.0,11.0,7.0,5.0,0.0,3.0,1.0,3.0,0.0,0.0,11.0,43.0,26.0,11.0,17.0,11.0,4.0,18.0,1.0,3.0,3.0,0.0,23.0,3.0,10.0,12.0,12.0,15.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,10.0,4.0,6.0,0.0,2.0,6.0,0.0,1.0,2.0,4.0
0.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,24.0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,4.0,2.0,18.0,12.0,17.0,11.0,3.0,1.0,4.0,10.0,2.0,4.0,3.0,16.0,6.0,2.0,10.0,12.0,20.0,146.0,47.0,14.0,11.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,6.0,22.0,27.0,35.0,10.0,19.0,32.0,2.0,2.0,5.0,0.0,0.0,3.0,7.0,95.0,57.0,270.0,164.0,33.0,44.0,8.0,13.0,11.0,0.0,0.0,0.0,36.0,71.0,55.0,97.0,74.0,44.0,9.0,21.0,3.0,6.0,1.0,10.0,9.0,25.0,19.0,14.0,24.0,13.0,14.0,10.0,3.0,1.0,10.0,7.0,6.0,40.0,79.0,34.0,26.0,49.0,24.0,17.0,24.0,2.0,1.0,2.0,1.0,78.0,17.0,28.0,29.0,13.0,20.0,5.0,6.0,2.0,3.0,1.0,0.0,2.0,6.0,8.0,9.0,9.0,0.0,10.0,7.0,0.0,3.0,3.0,1.0
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,1.0,2.0,9.0,5.0,0.0,14.0,0.0,1.0,2.0,9.0,1.0,1.0,0.0,1.0,1.0,17.0,2.0,0.0,7.0,1.0,0.0,1.0,5.0,0.0,5.0,1.0,12.0,15.0,16.0,8.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,7.0,12.0,3.0,3.0,12.0,16.0,109.0,26.0,21.0,7.0,11.0,4.0,2.0,3.0,2.0,1.0,2.0,0.0,10.0,8.0,30.0,12.0,9.0,23.0,3.0,4.0,23.0,6.0,6.0,2.0,45.0,8.0,53.0,197.0,91.0,30.0,33.0,9.0,12.0,16.0,1.0,3.0,2.0,13.0,29.0,44.0,75.0,43.0,41.0,8.0,17.0,4.0,6.0,5.0,21.0,3.0,28.0,26.0,13.0,22.0,13.0,12.0,5.0,2.0,0.0,12.0,8.0,12.0,62.0,76.0,75.0,25.0,43.0,24.0,7.0,26.0,2.0,0.0,2.0,2.0,47.0,5.0,31.0,12.0,8.0,24.0,2.0,10.0,15.0,1.0,1.0,2.0,0.0,7.0,2.0,5.0,10.0,1.0,17.0,5.0,0.0,3.0,2.0,2.0
0.0,0.0,2.0,1.0,13.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,1.0,37.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,14.0,12.0,1.0,3.0,1.0,35.0,47.0,3.0,41.0,2.0,0.0,12.0,32.0,39.0,0.0,1.0,4.0,2.0,40.0,12.0,2.0,16.0,4.0,6.0,18.0,27.0,4.0,7.0,3.0,55.0,99.0,59.0,25.0,8.0,5.0,8.0,40.0,10.0,15.0,10.0,20.0,24.0,32.0,21.0,13.0,25.0,228.0,108.0,91.0,35.0,25.0,12.0,11.0,2.0,10.0,6.0,2.0,1.0,0.0,24.0,122.0,55.0,64.0,102.0,16.0,9.0,54.0,42.0,6.0,9.0,8.0,7.0,3.0,873.0,769.0,166.0,209.0,49.0,61.0,39.0,21.0,22.0,11.0,2.0,66.0,154.0,399.0,312.0,194.0,49.0,63.0,24.0,16.0,17.0,50.0,47.0,89.0,109.0,80.0,99.0,65.0,75.0,29.0,5.0,13.0,15.0,10.0,16.0,125.0,229.0,186.0,67.0,176.0,121.0,24.0,126.0,9.0,2.0,5.0,2.0,137.0,63.0,100.0,103.0,47.0,112.0,23.0,38.0,37.0,25.0,6.0,1.0,8.0,16.0,33.0,54.0,49.0,1.0,32.0,21.0,1.0,14.0,13.0,2.0
0.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,1.0,3.0,13.0,7.0,2.0,17.0,2.0,1.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,7.0,0.0,1.0,2.0,8.0,5.0,0.0,1.0,25.0,23.0,24.0,14.0,6.0,3.0,2.0,1.0,3.0,7.0,2.0,11.0,13.0,13.0,21.0,10.0,8.0,35.0,34.0,30.0,9.0,3.0,5.0,1.0,2.0,7.0,20.0,13.0,0.0,0.0,0.0,11.0,23.0,25.0,35.0,6.0,2.0,31.0,32.0,104.0,4.0,12.0,2.0,1.0,14.0,211.0,75.0,81.0,7.0,16.0,15.0,7.0,33.0,26.0,18.0,1.0,3.0,50.0,121.0,87.0,25.0,35.0,5.0,3.0,3.0,29.0,22.0,24.0,21.0,26.0,59.0,24.0,21.0,15.0,2.0,5.0,6.0,5.0,12.0,41.0,98.0,70.0,51.0,104.0,36.0,32.0,43.0,3.0,1.0,4.0,0.0,60.0,19.0,36.0,33.0,17.0,59.0,3.0,18.0,11.0,4.0,2.0,1.0,6.0,6.0,5.0,12.0,16.0,3.0,15.0,7.0,0.0,4.0,11.0,3.0
1.0,0.0,1.0,0.0,12.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,23.0,9.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,5.0,0.0,2.0,8.0,15.0,32.0,1.0,72.0,0.0,0.0,2.0,8.0,12.0,1.0,0.0,0.0,1.0,23.0,4.0,4.0,33.0,1.0,3.0,10.0,11.0,0.0,6.0,1.0,14.0,18.0,20.0,25.0,3.0,3.0,7.0,11.0,3.0,0.0,6.0,9.0,9.0,14.0,17.0,35.0,31.0,19.0,37.0,65.0,13.0,14.0,5.0,3.0,2.0,3.0,15.0,41.0,11.0,0.0,0.0,2.0,21.0,49.0,64.0,14.0,9.0,16.0,29.0,73.0,32.0,4.0,1.0,0.0,3.0,9.0,89.0,137.0,15.0,18.0,10.0,5.0,35.0,51.0,40.0,4.0,0.0,7.0,120.0,162.0,18.0,38.0,4.0,6.0,8.0,26.0,41.0,67.0,38.0,13.0,43.0,34.0,31.0,10.0,0.0,4.0,11.0,10.0,23.0,83.0,154.0,100.0,44.0,123.0,43.0,27.0,68.0,4.0,0.0,3.0,0.0,144.0,36.0,73.0,46.0,20.0,75.0,8.0,18.0,13.0,9.0,5.0,0.0,3.0,13.0,12.0,17.0,21.0,1.0,13.0,10.0,0.0,4.0,2.0,0.0
0.0,0.0,0.0,1.0,10.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,43.0,13.0,0.0,1.0,1.0,2.0,1.0,1.0,7.0,8.0,0.0,4.0,4.0,22.0,22.0,3.0,95.0,2.0,2.0,10.0,45.0,33.0,2.0,0.0,8.0,1.0,29.0,12.0,2.0,49.0,6.0,7.0,14.0,34.0,5.0,6.0,3.0,47.0,57.0,46.0,28.0,9.0,20.0,22.0,33.0,8.0,12.0,11.0,5.0,18.0,30.0,56.0,67.0,64.0,390.0,90.0,68.0,39.0,41.0,27.0,7.0,0.0,5.0,33.0,95.0,62.0,32.0,1.0,3.0,5.0,65.0,197.0,32.0,7.0,38.0,48.0,182.0,60.0,1122.0,8.0,4.0,9.0,6.0,19.0,216.0,60.0,69.0,22.0,16.0,79.0,99.0,313.0,95.0,13.0,8.0,40.0,144.0,47.0,106.0,20.0,6.0,3.0,69.0,62.0,102.0,131.0,76.0,61.0,66.0,62.0,30.0,6.0,14.0,23.0,10.0,63.0,131.0,280.0,186.0,100.0,585.0,155.0,57.0,209.0,7.0,1.0,7.0,5.0,469.0,152.0,255.0,112.0,46.0,232.0,35.0,44.0,36.0,17.0,12.0,4.0,5.0,9.0,23.0,26.0,45.0,3.0,32.0,24.0,0.0,8.0,14.0,6.0
0.0,0.0,1.0,2.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,17.0,11.0,2.0,0.0,2.0,2.0,2.0,0.0,8.0,12.0,1.0,1.0,2.0,16.0,17.0,2.0,44.0,7.0,1.0,6.0,26.0,23.0,1.0,0.0,3.0,2.0,31.0,5.0,4.0,22.0,1.0,3.0,13.0,6.0,8.0,2.0,2.0,28.0,55.0,35.0,21.0,3.0,9.0,15.0,16.0,8.0,9.0,10.0,6.0,13.0,26.0,36.0,39.0,37.0,347.0,63.0,35.0,20.0,25.0,14.0,11.0,0.0,6.0,28.0,54.0,22.0,45.0,9.0,5.0,3.0,1.0,38.0,10.0,10.0,27.0,18.0,111.0,33.0,568.0,158.0,8.0,5.0,2.0,1.0,26.0,34.0,63.0,22.0,12.0,52.0,61.0,114.0,165.0,81.0,17.0,5.0,5.0,14.0,77.0,25.0,12.0,8.0,28.0,37.0,65.0,76.0,75.0,61.0,33.0,69.0,27.0,5.0,11.0,11.0,6.0,13.0,59.0,129.0,136.0,62.0,166.0,115.0,45.0,116.0,11.0,1.0,2.0,1.0,124.0,37.0,77.0,65.0,33.0,81.0,16.0,36.0,38.0,18.0,7.0,1.0,3.0,9.0,16.0,30.0,32.0,4.0,26.0,20.0,0.0,7.0,10.0,2.0
0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,5.0,1.0,7.0,9.0,0.0,19.0,3.0,0.0,5.0,16.0,5.0,0.0,0.0,2.0,1.0,12.0,3.0,0.0,6.0,3.0,1.0,7.0,20.0,3.0,2.0,0.0,4.0,19.0,10.0,16.0,4.0,4.0,4.0,12.0,7.0,10.0,7.0,4.0,5.0,7.0,13.0,16.0,31.0,177.0,39.0,32.0,8.0,8.0,17.0,2.0,0.0,2.0,8.0,26.0,14.0,23.0,15.0,27.0,0.0,0.0,0.0,4.0,8.0,10.0,8.0,49.0,18.0,234.0,85.0,92.0,49.0,3.0,0.0,0.0,2.0,53.0,7.0,4.0,15.0,24.0,47.0,72.0,62.0,80.0,12.0,0.0,2.0,17.0,17.0,5.0,3.0,16.0,11.0,32.0,31.0,27.0,42.0,15.0,25.0,19.0,11.0,10.0,2.0,4.0,7.0,25.0,98.0,49.0,18.0,81.0,60.0,39.0,78.0,11.0,1.0,1.0,0.0,34.0,13.0,47.0,25.0,12.0,41.0,9.0,23.0,41.0,7.0,3.0,0.0,2.0,8.0,10.0,14.0,11.0,4.0,18.0,17.0,0.0,2.0,8.0,3.0
0.0,0.0,2.0,1.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,13.0,0.0,2.0,0.0,13.0,8.0,1.0,24.0,1.0,0.0,6.0,11.0,16.0,0.0,0.0,2.0,1.0,16.0,2.0,0.0,12.0,2.0,0.0,8.0,16.0,4.0,0.0,0.0,14.0,29.0,11.0,29.0,4.0,8.0,12.0,13.0,7.0,4.0,8.0,2.0,16.0,10.0,13.0,20.0,34.0,218.0,55.0,49.0,12.0,6.0,12.0,14.0,0.0,4.0,9.0,34.0,19.0,32.0,23.0,48.0,6.0,0.0,0.0,0.0,11.0,15.0,13.0,45.0,15.0,333.0,70.0,107.0,310.0,45.0,0.0,0.0,0.0,30.0,8.0,6.0,12.0,29.0,61.0,61.0,63.0,151.0,59.0,2.0,0.0,1.0,6.0,1.0,7.0,18.0,15.0,32.0,22.0,26.0,42.0,36.0,36.0,12.0,7.0,19.0,7.0,1.0,7.0,34.0,91.0,41.0,28.0,74.0,60.0,63.0,176.0,14.0,0.0,2.0,1.0,36.0,11.0,25.0,25.0,20.0,78.0,15.0,44.0,42.0,18.0,5.0,1.0,2.0,3.0,4.0,15.0,14.0,5.0,24.0,15.0,0.0,11.0,11.0,3.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,1.0,0.0,8.0,5.0,2.0,8.0,0.0,0.0,2.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,7.0,1.0,0.0,1.0,6.0,6.0,7.0,10.0,2.0,4.0,6.0,3.0,0.0,1.0,4.0,2.0,1.0,4.0,3.0,6.0,13.0,96.0,21.0,18.0,14.0,1.0,3.0,3.0,0.0,1.0,7.0,9.0,4.0,9.0,11.0,18.0,7.0,22.0,0.0,0.0,0.0,11.0,12.0,17.0,13.0,116.0,23.0,44.0,148.0,86.0,2.0,1.0,0.0,0.0,2.0,3.0,6.0,12.0,24.0,24.0,30.0,72.0,66.0,22.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,14.0,19.0,8.0,19.0,25.0,19.0,7.0,1.0,8.0,1.0,3.0,0.0,18.0,28.0,27.0,12.0,48.0,22.0,13.0,53.0,5.0,2.0,2.0,1.0,13.0,5.0,12.0,14.0,15.0,14.0,6.0,17.0,21.0,6.0,1.0,1.0,0.0,5.0,7.0,7.0,2.0,0.0,8.0,8.0,0.0,6.0,1.0,2.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,8.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,4.0,6.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,62.0,20.0,4.0,10.0,6.0,3.0,1.0,0.0,0.0,0.0,9.0,5.0,12.0,7.0,13.0,6.0,19.0,24.0,0.0,0.0,2.0,0.0,14.0,6.0,91.0,18.0,32.0,105.0,84.0,54.0,42.0,0.0,0.0,1.0,0.0,5.0,3.0,28.0,8.0,27.0,63.0,62.0,93.0,18.0,0.0,0.0,4.0,1.0,5.0,7.0,15.0,10.0,4.0,12.0,11.0,16.0,14.0,3.0,2.0,1.0,0.0,0.0,6.0,37.0,29.0,10.0,24.0,20.0,22.0,58.0,6.0,0.0,0.0,0.0,11.0,6.0,19.0,8.0,2.0,14.0,0.0,12.0,15.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,20.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,2.0,5.0,2.0,4.0,5.0,2.0,2.0,2.0,10.0,2.0,0.0,0.0,1.0,6.0,9.0,29.0,9.0,14.0,40.0,23.0,2.0,12.0,0.0,2.0,0.0,0.0,4.0,5.0,21.0,10.0,6.0,19.0,11.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,10.0,3.0,3.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,25.0,9.0,1.0,10.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,9.0,4.0,6.0,5.0,1.0,6.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
